invoice_id,msme_id,invoice_amount,buyer_type,buyer_industry,invoice_date,due_date,payment_term_days,historical_payment_delay_days,seller_credit_score,invoice_frequency,payment_status,risk_label,risk_score,msme_credit_score,msme_credit_label,msme_industry
INV0000142,MSME000070,2340002.14,Government,Government,2026-02-07 17:27:56.061330,2026-03-09 17:27:56.061330,30,87,65.93,1,Paid_OnTime,Medium,40.68,65.93,Review,Services
INV0000143,MSME002014,1716836.88,SME,IT Services,2026-03-10 17:27:56.061330,2026-04-09 17:27:56.061330,30,65,58.38,4,Paid_Late,Medium,45.33,58.38,Review,Retail
INV0000144,MSME004931,3735173.66,Large Corporate,Healthcare,2025-10-17 17:27:56.061330,2025-11-16 17:27:56.061330,30,37,80.86,1,Paid_Late,Medium,40.39,80.86,Approve,Retail
INV0000145,MSME002140,3717556.72,Retail,Automotive,2025-10-14 17:27:56.061330,2025-11-13 17:27:56.061330,30,30,75.03,3,Paid_Late,Medium,47.57,75.03,Approve,Retail
INV0000146,MSME002875,49873.6,SME,Healthcare,2026-03-17 17:27:56.061330,2026-06-15 17:27:56.061330,90,71,89.14,1,Paid_OnTime,Medium,50.9,89.14,Approve,Food & Beverage
INV0000147,MSME002064,621769.49,Retail,Manufacturing,2026-01-28 17:27:56.061330,2026-03-29 17:27:56.061330,60,50,82.18,1,Paid_Late,Medium,40.91,82.18,Approve,Food & Beverage
INV0000148,MSME000540,2596049.46,Retail,Real Estate,2026-02-12 17:27:56.061330,2026-05-13 17:27:56.061330,90,50,69.68,2,Paid_OnTime,Medium,42.07,69.68,Review,Food & Beverage
INV0000149,MSME000698,4129696.55,Government,Real Estate,2026-03-08 17:27:56.061330,2026-04-07 17:27:56.061330,30,67,76.12,3,Paid_Late,Medium,51.49,76.12,Approve,Services
INV0000150,MSME004620,4783355.54,Large Corporate,Retail,2025-10-17 17:27:56.061330,2025-11-16 17:27:56.061330,30,23,60.24,2,Paid_OnTime,Medium,35.3,60.24,Review,Retail
INV0000151,MSME003241,3141795.22,Retail,Manufacturing,2026-03-13 17:27:56.061330,2026-05-12 17:27:56.061330,60,31,74.98,5,Defaulted,Medium,36.64,74.98,Approve,Food & Beverage
INV0000152,MSME004354,1643382.96,Government,Manufacturing,2026-03-09 17:27:56.061330,2026-04-08 17:27:56.061330,30,70,55.66,1,Defaulted,Medium,35.84,55.66,Review,Textile
INV0000153,MSME004284,1155425.94,Large Corporate,Government,2025-12-09 17:27:56.061330,2026-03-09 17:27:56.061330,90,40,58.45,1,Paid_Late,Low,23.07,58.45,Review,Food & Beverage
INV0000154,MSME004533,4229494.26,Government,Automotive,2026-02-01 17:27:56.061330,2026-05-02 17:27:56.061330,90,78,48.2,3,Paid_Late,Medium,48.79,48.2,Review,Retail
INV0000155,MSME001746,4298073.51,Large Corporate,Retail,2025-10-27 17:27:56.061330,2026-01-25 17:27:56.061330,90,27,73.4,1,Paid_OnTime,Low,25.49,73.4,Approve,Food & Beverage
INV0000156,MSME003843,2499415.08,Large Corporate,IT Services,2026-01-12 17:27:56.061330,2026-02-11 17:27:56.061330,30,36,87.88,2,Paid_OnTime,Low,28.8,87.88,Approve,Manufacturing
INV0000157,MSME001587,2565968.46,Government,Government,2026-01-07 17:27:56.061330,2026-02-06 17:27:56.061330,30,89,67.22,2,Paid_OnTime,Medium,49.4,67.22,Review,Services
INV0000158,MSME002717,1096169.26,Government,Healthcare,2025-09-29 17:27:56.061330,2025-11-28 17:27:56.061330,60,66,77.13,1,Paid_Late,Medium,48.83,77.13,Approve,Retail
INV0000159,MSME000128,2302803.55,Retail,Manufacturing,2026-02-04 17:27:56.061330,2026-03-06 17:27:56.061330,30,56,77.07,1,Defaulted,Medium,57.65,77.07,Approve,Textile
INV0000160,MSME003976,3119597.48,Large Corporate,Retail,2025-12-17 17:27:56.061330,2026-01-16 17:27:56.061330,30,37,50.7,1,Paid_OnTime,Medium,54.43,50.7,Review,Food & Beverage
INV0000161,MSME001453,1899466.93,Large Corporate,Retail,2025-12-04 17:27:56.061330,2026-01-03 17:27:56.061330,30,27,70.7,2,Paid_OnTime,Low,34.49,70.7,Approve,Food & Beverage
INV0000162,MSME000412,4445698.17,Retail,Real Estate,2026-03-08 17:27:56.061330,2026-05-07 17:27:56.061330,60,39,39.65,1,Defaulted,High,78.0,39.65,Reject,Services
INV0000163,MSME002311,4389906.56,Large Corporate,Government,2025-10-14 17:27:56.061330,2025-12-13 17:27:56.061330,60,17,84.18,3,Paid_OnTime,Low,22.23,84.18,Approve,Textile
INV0000164,MSME004486,4625432.05,Large Corporate,Government,2025-12-27 17:27:56.061330,2026-01-26 17:27:56.061330,30,38,67.64,1,Paid_OnTime,Medium,40.1,67.64,Review,Manufacturing
INV0000165,MSME004916,141812.35,SME,Manufacturing,2026-01-31 17:27:56.061330,2026-04-01 17:27:56.061330,60,72,77.03,1,Paid_Late,Medium,43.97,77.03,Approve,Retail
INV0000166,MSME001542,506434.01,SME,Real Estate,2025-11-22 17:27:56.061330,2026-01-21 17:27:56.061330,60,48,65.15,1,Paid_OnTime,Medium,42.66,65.15,Review,Services
INV0000167,MSME002838,558826.07,Retail,FMCG,2025-10-27 17:27:56.061330,2025-12-26 17:27:56.061330,60,53,69.8,3,Paid_OnTime,Medium,39.11,69.8,Review,Retail
INV0000168,MSME004503,2950097.67,Government,Retail,2026-03-24 17:27:56.061330,2026-04-23 17:27:56.061330,30,88,75.8,1,Paid_Late,Medium,60.34,75.8,Approve,Food & Beverage
INV0000169,MSME003164,817001.12,Government,Healthcare,2026-03-17 17:27:56.061330,2026-04-16 17:27:56.061330,30,75,82.44,1,Paid_OnTime,Medium,44.27,82.44,Approve,Retail
INV0000170,MSME000444,2524872.3,Government,Automotive,2025-11-18 17:27:56.061330,2025-12-18 17:27:56.061330,30,77,71.07,3,Defaulted,High,66.73,71.07,Approve,Services
INV0000171,MSME003233,4080141.64,Retail,Automotive,2026-01-12 17:27:56.061330,2026-02-11 17:27:56.061330,30,56,93.1,1,Paid_Late,Medium,43.95,93.1,Approve,Food & Beverage
INV0000172,MSME001496,3478928.45,Retail,Government,2025-11-15 17:27:56.061330,2025-12-15 17:27:56.061330,30,51,89.23,1,Paid_Late,Medium,52.09,89.23,Approve,Food & Beverage
INV0000173,MSME003471,1331627.2,Large Corporate,FMCG,2026-01-19 17:27:56.061330,2026-03-20 17:27:56.061330,60,27,64.47,1,Paid_Late,Medium,36.25,64.47,Review,Food & Beverage
INV0000174,MSME003851,2773956.03,Retail,FMCG,2025-10-23 17:27:56.061330,2025-11-22 17:27:56.061330,30,30,55.86,1,Paid_Late,Medium,37.95,55.86,Review,Manufacturing
INV0000175,MSME004095,3097342.25,Large Corporate,Healthcare,2025-12-11 17:27:56.061330,2026-01-10 17:27:56.061330,30,26,63.63,1,Paid_OnTime,Medium,37.52,63.63,Review,Retail
INV0000176,MSME003605,2085185.8,Retail,Automotive,2026-03-16 17:27:56.061330,2026-04-15 17:27:56.061330,30,39,74.02,2,Paid_Late,Medium,58.4,74.02,Approve,Manufacturing
INV0000177,MSME004694,739708.63,Government,Retail,2025-11-19 17:27:56.061330,2025-12-19 17:27:56.061330,30,77,100.0,3,Paid_OnTime,Low,33.02,100.0,Approve,Manufacturing
INV0000178,MSME004067,4354882.08,SME,Manufacturing,2025-11-05 17:27:56.061330,2026-01-04 17:27:56.061330,60,66,62.44,1,Defaulted,Medium,61.15,62.44,Review,Textile
INV0000179,MSME002445,4434048.7,Retail,FMCG,2026-01-16 17:27:56.061330,2026-03-17 17:27:56.061330,60,48,79.14,1,Paid_OnTime,Medium,50.97,79.14,Approve,Manufacturing
INV0000180,MSME002787,4081417.34,Retail,Retail,2026-02-08 17:27:56.061330,2026-04-09 17:27:56.061330,60,53,79.94,2,Paid_OnTime,Medium,52.15,79.94,Approve,Textile
INV0000181,MSME004276,4320237.75,SME,Manufacturing,2025-10-05 17:27:56.061330,2025-12-04 17:27:56.061330,60,47,65.99,1,Paid_OnTime,Medium,56.09,65.99,Review,Manufacturing
INV0000182,MSME002034,3364319.3,Retail,Manufacturing,2026-01-23 17:27:56.061330,2026-04-23 17:27:56.061330,90,35,76.27,2,Paid_Late,Medium,53.6,76.27,Approve,Retail
INV0000183,MSME001202,2062013.18,Large Corporate,Government,2025-12-16 17:27:56.061330,2026-01-15 17:27:56.061330,30,32,67.84,3,Paid_OnTime,Low,12.04,67.84,Review,Food & Beverage
INV0000184,MSME002819,585819.3,Government,Automotive,2025-12-14 17:27:56.061330,2026-01-13 17:27:56.061330,30,74,69.89,2,Paid_OnTime,Medium,46.2,69.89,Review,Services
INV0000185,MSME004282,4057751.74,Government,IT Services,2026-01-30 17:27:56.061330,2026-03-01 17:27:56.061330,30,70,45.92,2,Defaulted,High,66.85,45.92,Review,Manufacturing
INV0000186,MSME001916,1352472.09,Large Corporate,Automotive,2025-11-05 17:27:56.061330,2025-12-05 17:27:56.061330,30,34,55.19,1,Paid_OnTime,Low,25.87,55.19,Review,Food & Beverage
INV0000187,MSME001869,867685.64,SME,Healthcare,2025-10-08 17:27:56.061330,2025-12-07 17:27:56.061330,60,51,68.63,4,Paid_Late,Medium,51.43,68.63,Review,Services
INV0000188,MSME000183,1982825.08,SME,Government,2026-01-28 17:27:56.061330,2026-03-29 17:27:56.061330,60,59,78.02,2,Paid_OnTime,Low,33.52,78.02,Approve,Services
INV0000189,MSME002331,3312389.6,Government,Manufacturing,2026-02-14 17:27:56.061330,2026-03-16 17:27:56.061330,30,69,100.0,1,Paid_Late,Medium,58.52,100.0,Approve,Food & Beverage
INV0000190,MSME000266,2840018.0,SME,IT Services,2025-10-03 17:27:56.061330,2026-01-01 17:27:56.061330,90,54,91.36,1,Paid_OnTime,Low,30.29,91.36,Approve,Food & Beverage
INV0000191,MSME002839,2706369.55,Government,FMCG,2026-01-31 17:27:56.061330,2026-03-02 17:27:56.061330,30,87,77.72,1,Defaulted,Medium,36.9,77.72,Approve,Food & Beverage
INV0000192,MSME000949,622312.96,Large Corporate,Manufacturing,2025-10-27 17:27:56.061330,2026-01-25 17:27:56.061330,90,30,58.74,1,Paid_OnTime,Low,28.66,58.74,Review,Services
INV0000193,MSME004364,772162.77,SME,Retail,2025-11-21 17:27:56.061330,2026-01-20 17:27:56.061330,60,68,74.65,1,Paid_Late,Medium,51.98,74.65,Approve,Food & Beverage
INV0000194,MSME003858,105165.32,Large Corporate,Retail,2025-10-06 17:27:56.061330,2025-12-05 17:27:56.061330,60,35,91.84,1,Paid_OnTime,Low,16.82,91.84,Approve,Textile
INV0000195,MSME003369,1250309.18,SME,FMCG,2025-10-08 17:27:56.061330,2025-11-07 17:27:56.061330,30,74,35.28,1,Paid_Late,Medium,50.73,35.28,Reject,Services
INV0000196,MSME000196,2748798.3,Large Corporate,Government,2026-02-16 17:27:56.061330,2026-05-17 17:27:56.061330,90,38,70.37,1,Paid_Late,Low,6.0,70.37,Approve,Manufacturing
INV0000197,MSME003960,627251.61,Retail,FMCG,2025-12-10 17:27:56.061330,2026-01-09 17:27:56.061330,30,53,73.5,1,Paid_OnTime,Medium,41.66,73.5,Approve,Manufacturing
INV0000198,MSME004115,795827.29,Government,Automotive,2025-11-13 17:27:56.061330,2026-02-11 17:27:56.061330,90,79,61.48,1,Paid_OnTime,Low,30.29,61.48,Review,Textile
INV0000199,MSME001714,3771859.4,Government,Automotive,2025-10-15 17:27:56.061330,2025-11-14 17:27:56.061330,30,78,94.66,3,Paid_OnTime,Medium,38.6,94.66,Approve,Food & Beverage
INV0000200,MSME000865,1422388.47,SME,Government,2026-01-05 17:27:56.061330,2026-04-05 17:27:56.061330,90,46,84.69,2,Paid_OnTime,Medium,41.44,84.69,Approve,Manufacturing
INV0000201,MSME002349,3212636.58,SME,Real Estate,2025-10-13 17:27:56.061330,2025-12-12 17:27:56.061330,60,51,64.51,2,Paid_OnTime,Medium,36.39,64.51,Review,Manufacturing
INV0000202,MSME000573,4801744.77,Large Corporate,Manufacturing,2025-12-03 17:27:56.061330,2026-03-03 17:27:56.061330,90,22,66.55,1,Paid_OnTime,Low,33.59,66.55,Review,Textile
INV0000203,MSME000424,4172211.3,Large Corporate,Government,2025-11-24 17:27:56.061330,2026-01-23 17:27:56.061330,60,29,71.27,1,Paid_OnTime,Medium,44.84,71.27,Approve,Textile
INV0000204,MSME002302,4599403.27,Government,Real Estate,2025-12-15 17:27:56.061330,2026-02-13 17:27:56.061330,60,89,62.91,4,Paid_Late,High,65.15,62.91,Review,Food & Beverage
INV0000205,MSME003963,4450193.29,Large Corporate,Government,2026-01-19 17:27:56.061330,2026-02-18 17:27:56.061330,30,31,96.42,1,Paid_Late,Low,28.9,96.42,Approve,Manufacturing
INV0000206,MSME001311,418319.91,SME,Automotive,2025-12-08 17:27:56.061330,2026-02-06 17:27:56.061330,60,51,64.01,2,Paid_OnTime,Medium,57.74,64.01,Review,Food & Beverage
INV0000207,MSME002756,3244990.16,SME,Retail,2025-09-29 17:27:56.061330,2025-12-28 17:27:56.061330,90,49,51.47,2,Paid_OnTime,Medium,57.47,51.47,Review,Textile
INV0000208,MSME003422,4023027.33,SME,Retail,2026-03-02 17:27:56.061330,2026-05-01 17:27:56.061330,60,53,57.42,1,Paid_OnTime,Medium,52.22,57.42,Review,Retail
INV0000209,MSME003660,1844788.05,Retail,IT Services,2026-01-19 17:27:56.061330,2026-02-18 17:27:56.061330,30,54,64.01,1,Defaulted,Medium,64.29,64.01,Review,Textile
INV0000210,MSME004500,429860.55,SME,Government,2025-10-09 17:27:56.061330,2026-01-07 17:27:56.061330,90,70,76.79,1,Paid_Late,Medium,39.35,76.79,Approve,Food & Beverage
INV0000211,MSME004589,261852.24,Large Corporate,Retail,2025-10-17 17:27:56.061330,2025-11-16 17:27:56.061330,30,27,70.07,2,Paid_OnTime,Low,1.03,70.07,Approve,Food & Beverage
INV0000212,MSME003794,1693166.41,SME,Real Estate,2026-03-04 17:27:56.061330,2026-04-03 17:27:56.061330,30,53,69.25,2,Paid_OnTime,Medium,53.23,69.25,Review,Retail
INV0000213,MSME002379,3999512.75,SME,Real Estate,2026-02-26 17:27:56.061330,2026-04-27 17:27:56.061330,60,48,33.26,2,Paid_Late,Medium,54.47,33.26,Reject,Food & Beverage
INV0000214,MSME004488,3529574.96,Government,Retail,2025-10-11 17:27:56.061330,2025-11-10 17:27:56.061330,30,89,80.85,5,Paid_OnTime,Medium,42.62,80.85,Approve,Retail
INV0000215,MSME004705,3731150.22,Retail,Retail,2026-01-06 17:27:56.061330,2026-02-05 17:27:56.061330,30,49,70.26,1,Defaulted,Medium,56.41,70.26,Approve,Retail
INV0000216,MSME002039,460397.17,Large Corporate,FMCG,2025-10-01 17:27:56.061330,2025-10-31 17:27:56.061330,30,19,76.27,1,Paid_OnTime,Low,26.48,76.27,Approve,Manufacturing
INV0000217,MSME000685,924352.58,SME,Automotive,2026-02-16 17:27:56.061330,2026-05-17 17:27:56.061330,90,46,77.01,2,Paid_OnTime,Medium,41.9,77.01,Approve,Manufacturing
INV0000218,MSME002793,3542264.03,SME,IT Services,2025-11-20 17:27:56.061330,2026-02-18 17:27:56.061330,90,72,56.98,1,Paid_OnTime,Medium,42.55,56.98,Review,Food & Beverage
INV0000219,MSME002698,4899744.14,Large Corporate,Government,2025-11-14 17:27:56.061330,2026-02-12 17:27:56.061330,90,27,42.91,1,Paid_OnTime,Medium,37.36,42.91,Reject,Retail
INV0000220,MSME000115,858920.07,Government,Healthcare,2026-03-01 17:27:56.061330,2026-05-30 17:27:56.061330,90,69,52.01,2,Defaulted,High,65.9,52.01,Review,Textile
INV0000221,MSME003933,1950209.81,Large Corporate,Automotive,2025-11-19 17:27:56.061330,2026-02-17 17:27:56.061330,90,17,80.43,4,Paid_OnTime,Low,25.27,80.43,Approve,Textile
INV0000222,MSME004668,2122092.67,Large Corporate,Real Estate,2025-12-30 17:27:56.061330,2026-01-29 17:27:56.061330,30,34,87.29,1,Paid_OnTime,Low,19.45,87.29,Approve,Food & Beverage
INV0000223,MSME003435,4370744.79,Retail,FMCG,2025-12-08 17:27:56.061330,2026-01-07 17:27:56.061330,30,29,70.34,1,Paid_Late,Medium,56.87,70.34,Approve,Services
INV0000224,MSME000046,747625.56,Government,Retail,2026-01-14 17:27:56.061330,2026-03-15 17:27:56.061330,60,82,43.18,1,Paid_Late,Medium,49.29,43.18,Reject,Food & Beverage
INV0000225,MSME004768,1832385.98,SME,Manufacturing,2026-01-17 17:27:56.061330,2026-02-16 17:27:56.061330,30,74,77.58,1,Defaulted,Medium,60.14,77.58,Approve,Services
INV0000226,MSME000503,2128292.87,Large Corporate,Manufacturing,2026-02-06 17:27:56.061330,2026-03-08 17:27:56.061330,30,32,70.25,2,Paid_Late,Medium,44.92,70.25,Approve,Manufacturing
INV0000227,MSME004638,366481.63,Retail,Healthcare,2025-11-09 17:27:56.061330,2025-12-09 17:27:56.061330,30,44,75.75,2,Paid_Late,Medium,41.23,75.75,Approve,Retail
INV0000228,MSME000592,3503341.5,Retail,Retail,2025-12-28 17:27:56.061330,2026-03-28 17:27:56.061330,90,42,71.88,1,Paid_OnTime,Medium,58.74,71.88,Approve,Food & Beverage
INV0000229,MSME004650,4618855.03,SME,FMCG,2025-10-21 17:27:56.061330,2026-01-19 17:27:56.061330,90,48,77.36,1,Paid_Late,Medium,51.52,77.36,Approve,Textile
INV0000230,MSME000368,3964027.62,Government,Automotive,2026-01-09 17:27:56.061330,2026-02-08 17:27:56.061330,30,67,81.24,3,Paid_Late,Medium,37.97,81.24,Approve,Textile
INV0000231,MSME000147,725093.93,SME,Healthcare,2025-11-27 17:27:56.061330,2026-01-26 17:27:56.061330,60,75,82.05,1,Paid_Late,Medium,44.12,82.05,Approve,Textile
INV0000232,MSME001960,1296872.64,Retail,Government,2026-01-26 17:27:56.061330,2026-02-25 17:27:56.061330,30,58,68.6,1,Defaulted,Medium,63.21,68.6,Review,Manufacturing
INV0000233,MSME000703,2520580.13,Retail,Manufacturing,2025-11-13 17:27:56.061330,2025-12-13 17:27:56.061330,30,34,53.17,1,Paid_Late,Medium,53.98,53.17,Review,Textile
INV0000234,MSME002309,586926.04,Retail,Retail,2026-02-25 17:27:56.061330,2026-05-26 17:27:56.061330,90,29,45.08,1,Paid_OnTime,Medium,43.08,45.08,Review,Manufacturing
INV0000235,MSME003057,2818378.48,Retail,Government,2026-02-04 17:27:56.061330,2026-04-05 17:27:56.061330,60,29,70.43,1,Paid_Late,Medium,37.05,70.43,Approve,Services
INV0000236,MSME003563,901558.79,Large Corporate,Government,2025-11-29 17:27:56.061330,2025-12-29 17:27:56.061330,30,40,53.8,1,Paid_OnTime,Low,27.26,53.8,Review,Textile
INV0000237,MSME003383,4481475.77,Government,Real Estate,2025-10-09 17:27:56.061330,2025-11-08 17:27:56.061330,30,61,50.67,1,Paid_OnTime,Medium,51.46,50.67,Review,Food & Beverage
INV0000238,MSME001730,2167700.87,SME,Government,2025-11-27 17:27:56.061330,2026-01-26 17:27:56.061330,60,71,60.53,1,Paid_OnTime,Medium,62.39,60.53,Review,Manufacturing
INV0000239,MSME001856,787263.8,SME,Automotive,2025-12-12 17:27:56.061330,2026-01-11 17:27:56.061330,30,73,59.82,1,Paid_OnTime,Medium,61.05,59.82,Review,Manufacturing
INV0000240,MSME004529,1337385.27,SME,Healthcare,2025-11-29 17:27:56.061330,2025-12-29 17:27:56.061330,30,51,60.39,1,Paid_OnTime,Low,27.95,60.39,Review,Retail
INV0000241,MSME004158,144014.06,Large Corporate,Real Estate,2026-02-20 17:27:56.061330,2026-05-21 17:27:56.061330,90,22,73.07,1,Paid_OnTime,Low,12.69,73.07,Approve,Retail
INV0000242,MSME001265,1890522.18,SME,Government,2026-01-23 17:27:56.061330,2026-03-24 17:27:56.061330,60,46,96.96,1,Paid_OnTime,Medium,41.38,96.96,Approve,Textile
INV0000243,MSME000833,2012915.21,Government,IT Services,2025-10-16 17:27:56.061330,2026-01-14 17:27:56.061330,90,71,89.93,2,Defaulted,Medium,37.31,89.93,Approve,Food & Beverage
INV0000244,MSME004828,3062182.48,Large Corporate,FMCG,2026-01-08 17:27:56.061330,2026-04-08 17:27:56.061330,90,19,77.59,1,Defaulted,Medium,42.5,77.59,Approve,Services
INV0000245,MSME002310,1324333.0,Government,FMCG,2026-02-07 17:27:56.061330,2026-03-09 17:27:56.061330,30,63,73.89,4,Paid_Late,Medium,43.26,73.89,Approve,Retail
INV0000246,MSME003638,4432306.04,Retail,Automotive,2025-12-19 17:27:56.061330,2026-02-17 17:27:56.061330,60,33,69.41,1,Paid_Late,Medium,58.49,69.41,Review,Services
INV0000247,MSME000207,476010.16,Government,IT Services,2026-03-22 17:27:56.061330,2026-04-21 17:27:56.061330,30,87,93.19,1,Paid_OnTime,Low,33.34,93.19,Approve,Retail
INV0000248,MSME003824,4064824.26,Government,Healthcare,2026-03-26 17:27:56.061330,2026-04-25 17:27:56.061330,30,89,62.08,1,Paid_OnTime,Medium,48.37,62.08,Review,Retail
INV0000249,MSME004743,1801629.72,Large Corporate,FMCG,2026-02-14 17:27:56.061330,2026-04-15 17:27:56.061330,60,42,66.25,2,Paid_OnTime,Low,28.41,66.25,Review,Services
INV0000250,MSME001704,706455.23,Large Corporate,Healthcare,2026-01-06 17:27:56.061330,2026-02-05 17:27:56.061330,30,16,81.99,1,Paid_OnTime,Low,28.56,81.99,Approve,Food & Beverage
INV0000251,MSME003809,2001893.26,Government,FMCG,2026-02-13 17:27:56.061330,2026-03-15 17:27:56.061330,30,60,77.67,1,Paid_Late,Medium,38.82,77.67,Approve,Food & Beverage
INV0000252,MSME000418,3664176.12,Government,Manufacturing,2025-10-07 17:27:56.061330,2025-12-06 17:27:56.061330,60,62,74.97,3,Paid_Late,Medium,49.54,74.97,Approve,Retail
INV0000253,MSME002855,795476.32,Large Corporate,Real Estate,2025-10-29 17:27:56.061330,2025-11-28 17:27:56.061330,30,38,73.35,2,Defaulted,Medium,37.22,73.35,Approve,Manufacturing
INV0000254,MSME004036,182538.6,SME,Retail,2025-10-05 17:27:56.061330,2025-11-04 17:27:56.061330,30,55,50.75,3,Paid_OnTime,Medium,45.33,50.75,Review,Textile
INV0000255,MSME004540,966368.15,SME,Healthcare,2025-11-11 17:27:56.061330,2025-12-11 17:27:56.061330,30,60,44.07,1,Paid_OnTime,Medium,57.31,44.07,Reject,Food & Beverage
INV0000256,MSME001484,3496661.89,Retail,IT Services,2025-10-30 17:27:56.061330,2025-11-29 17:27:56.061330,30,34,71.02,1,Paid_Late,Medium,47.88,71.02,Approve,Retail
INV0000257,MSME002131,1588973.24,Government,Automotive,2025-11-17 17:27:56.061330,2026-01-16 17:27:56.061330,60,78,50.5,2,Defaulted,Medium,47.26,50.5,Review,Retail
INV0000258,MSME002991,4853943.58,Retail,Retail,2026-02-20 17:27:56.061330,2026-04-21 17:27:56.061330,60,56,72.06,2,Paid_Late,Medium,48.62,72.06,Approve,Retail
INV0000259,MSME004624,301861.44,SME,Healthcare,2026-03-06 17:27:56.061330,2026-04-05 17:27:56.061330,30,60,46.82,1,Paid_OnTime,Medium,47.93,46.82,Review,Services
INV0000260,MSME001629,4187652.23,SME,Government,2025-10-29 17:27:56.061330,2025-11-28 17:27:56.061330,30,67,71.69,1,Paid_Late,High,69.89,71.69,Approve,Services
INV0000261,MSME002995,4689032.64,Government,Healthcare,2025-12-20 17:27:56.061330,2026-01-19 17:27:56.061330,30,65,80.08,2,Paid_OnTime,Medium,47.6,80.08,Approve,Textile
INV0000262,MSME000995,1404650.19,SME,Automotive,2026-01-07 17:27:56.061330,2026-02-06 17:27:56.061330,30,71,62.58,1,Paid_Late,Medium,43.46,62.58,Review,Manufacturing
INV0000263,MSME004943,2212875.4,Retail,IT Services,2026-02-07 17:27:56.061330,2026-03-09 17:27:56.061330,30,45,47.07,1,Paid_Late,Medium,40.91,47.07,Review,Food & Beverage
INV0000264,MSME001671,2788825.45,Large Corporate,Retail,2025-11-24 17:27:56.061330,2025-12-24 17:27:56.061330,30,37,48.68,2,Paid_OnTime,Medium,42.4,48.68,Review,Services
INV0000265,MSME003466,2011061.33,Retail,Government,2025-12-31 17:27:56.061330,2026-03-01 17:27:56.061330,60,52,48.44,1,Defaulted,Medium,46.01,48.44,Review,Services
INV0000266,MSME001213,1145233.26,Government,Government,2025-10-09 17:27:56.061330,2025-12-08 17:27:56.061330,60,89,41.49,2,Paid_Late,High,65.86,41.49,Reject,Food & Beverage
INV0000267,MSME000661,1809460.18,Government,IT Services,2025-10-19 17:27:56.061330,2025-12-18 17:27:56.061330,60,70,80.6,2,Paid_Late,Medium,48.43,80.6,Approve,Services
